year,month,day,gender,births
1972, 6, 22, M, 4192
1979, 4, 28, M, 4192
1978, 6, 25, M, 4193
1971, 4, 18, M, 4194
1971, 6, 6, M, 4194
1979, 5, 12, M, 4194
1983, 11, 24, M, 4194
1972, 4, 15, M, 4195
1976, 4, 16, M, 4195
1976, 5, 12, M, 4195
1977, 10, 16, M, 4195
1979, 6, 24, M, 4195
1982, 12, 5, M, 4195
1985, 3, 10, M, 4195
1969, 5, 25, M, 4196
1984, 2, 26, M, 4196
1988, 1, 3, M, 4196
1976, 5, 13, M, 4197
1976, 7, 17, M, 4197
1977, 6, 18, M, 4197
1978, 5, 20, M, 4197
1979, 12, 16, M, 4197
1983, 1, 9, M, 4197
1969, 1, 5, M, 4198
1981, 1, 4, M, 4198
1983, 11, 26, M, 4198
1986, 4, 13, M, 4198
1972, 2, 5, M, 4199
1973, 5, 3, M, 4199
1969, 3, 30, M, 4200
1979, 5, 13, M, 4200
1982, 1, 31, M, 4200
1979, 1, 28, M, 4201
1986, 11, 16, M, 4201
1988, 2, 21, M, 4201
1975, 10, 4, M, 4202
1978, 12, 31, M, 4202
1975, 9, 21, M, 4203
1983, 11, 6, M, 4203
1984, 12, 16, M, 4203
1970, 5, 17, M, 4204
1971, 10, 17, M, 4204
1984, 1, 8, M, 4204
1986, 1, 5, M, 4204
1972, 1, 8, M, 4205
1979, 1, 1, M, 4205
1984, 12, 9, M, 4205
1987, 10, 18, M, 4205
1977, 10, 30, M, 4207
1983, 12, 26, M, 4207
1976, 8, 22, M, 4208
1982, 1, 9, M, 4208
1973, 1, 13, M, 4209
1979, 2, 25, M, 4209
1972, 8, 13, M, 4210
1973, 2, 17, M, 4210
1976, 4, 1, M, 4210
1978, 10, 8, M, 4210
1978, 12, 10, M, 4210
1981, 5, 3, M, 4210
1983, 11, 20, M, 4210
1973, 2, 24, M, 4211
1979, 11, 22, M, 4211
1971, 11, 21, M, 4212
1973, 3, 3, M, 4212
1982, 4, 18, M, 4212
1983, 12, 3, M, 4212
1986, 1, 19, M, 4212
1977, 3, 12, M, 4213
1980, 5, 11, M, 4213
1973, 2, 10, M, 4214
1976, 12, 23, M, 4214
1977, 5, 7, M, 4214
1986, 12, 28, M, 4214
1976, 1, 5, M, 4217
1974, 7, 13, M, 4219
1976, 10, 9, M, 4219
1980, 6, 8, M, 4219
1978, 2, 11, M, 4220
1987, 11, 29, M, 4220
1988, 12, 18, M, 4220
1973, 8, 25, M, 4221
1974, 12, 28, M, 4221
1981, 12, 20, M, 4221
1983, 12, 17, M, 4221
1986, 11, 23, M, 4221
1979, 4, 21, M, 4223
1977, 10, 22, M, 4225
1969, 3, 16, M, 4226
1974, 5, 2, M, 4226
1979, 2, 4, M, 4226
1979, 12, 9, M, 4226
1978, 6, 24, M, 4227
1980, 1, 1, M, 4227
1971, 7, 4, M, 4228
1971, 12, 12, M, 4228
1983, 12, 18, M, 4228
1983, 10, 23, M, 4229
1972, 11, 25, M, 4230
1974, 3, 14, M, 4230
1974, 10, 19, M, 4230
1975, 7, 19, M, 4230
1983, 11, 27, M, 4230
1984, 5, 13, M, 4230
1987, 3, 22, M, 4230
1979, 5, 5, M, 4231
1980, 2, 3, M, 4231
1981, 1, 10, M, 4231
1984, 5, 6, M, 4232
1984, 12, 8, M, 4232
1987, 1, 25, M, 4232
1974, 10, 12, M, 4233
1980, 12, 14, M, 4233
1983, 5, 1, M, 4233
1987, 2, 8, M, 4234
1972, 8, 20, M, 4235
1977, 7, 24, M, 4235
1973, 5, 7, M, 4236
1981, 3, 15, M, 4236
1986, 4, 6, M, 4236
1975, 9, 13, M, 4238
1976, 4, 30, M, 4238
1978, 2, 18, M, 4238
1981, 5, 17, M, 4238
1987, 1, 1, M, 4238
1987, 5, 24, M, 4238
1974, 6, 22, M, 4239
1985, 11, 10, M, 4239
1979, 12, 30, M, 4241
1977, 10, 15, M, 4242
1985, 2, 3, M, 4242
1977, 10, 9, M, 4243
1970, 4, 12, M, 4244
1971, 4, 4, M, 4244
1979, 2, 17, M, 4244
1985, 1, 1, M, 4244
1978, 11, 25, M, 4245
1979, 11, 25, M, 4245
1982, 1, 2, M, 4245
1980, 12, 21, M, 4246
1986, 12, 25, M, 4246
1977, 10, 29, M, 4247
1980, 2, 10, M, 4247
1981, 11, 26, M, 4247
1981, 12, 13, M, 4247
1986, 1, 26, M, 4247
1969, 3, 9, M, 4248
1969, 4, 13, M, 4248
1978, 1, 14, M, 4248
1983, 12, 10, M, 4248
1981, 5, 24, M, 4249
1983, 12, 11, M, 4249
1984, 3, 4, M, 4249
1985, 1, 27, M, 4249
1972, 8, 27, M, 4250
1979, 12, 15, M, 4250
1984, 11, 4, M, 4250
1972, 10, 7, M, 4251
1973, 5, 14, M, 4251
1980, 5, 18, M, 4251
1969, 6, 1, M, 4252
1976, 10, 10, M, 4252
1978, 11, 5, M, 4253
1985, 12, 22, M, 4253
1988, 1, 17, M, 4253
1988, 4, 17, M, 4253
1973, 10, 22, M, 4254
1975, 2, 17, M, 4254
1975, 11, 28, M, 4254
1983, 5, 22, M, 4254
1984, 2, 12, M, 4254
1976, 9, 6, M, 4255
1979, 6, 3, M, 4255
1984, 1, 21, M, 4257
1984, 2, 5, M, 4257
1985, 10, 13, M, 4257
1988, 3, 6, M, 4257
1972, 9, 4, M, 4258
1974, 5, 6, M, 4258
1980, 11, 23, M, 4258
1984, 5, 20, M, 4258
1985, 1, 20, M, 4258
1975, 5, 5, M, 4259
1973, 4, 23, M, 4260
1979, 3, 31, M, 4260
1988, 1, 10, M, 4260
1979, 3, 4, M, 4261
1970, 5, 3, M, 4262
1976, 8, 14, M, 4262
1981, 1, 18, M, 4262
1981, 3, 8, M, 4262
1982, 12, 12, M, 4262
1984, 12, 2, M, 4262
1978, 12, 9, M, 4263
1979, 11, 4, M, 4263
1979, 12, 1, M, 4263
1988, 12, 4, M, 4263
1978, 7, 1, M, 4264
1976, 4, 19, M, 4265
1974, 10, 26, M, 4266
1981, 1, 25, M, 4266
1976, 4, 9, M, 4267
1976, 7, 31, M, 4267
1983, 2, 5, M, 4267
1969, 6, 8, M, 4268
1976, 10, 3, M, 4268
1977, 8, 21, M, 4268
1979, 5, 19, M, 4268
1988, 12, 24, M, 4269
1976, 3, 8, M, 4270
1985, 3, 24, M, 4270
1986, 11, 29, M, 4270
1978, 10, 28, M, 4271
1981, 4, 12, M, 4271
1987, 4, 26, M, 4271
1970, 4, 5, M, 4272
1977, 11, 19, M, 4272
1980, 4, 6, M, 4272
1982, 3, 21, M, 4272
1974, 1, 23, M, 4273
1974, 7, 6, M, 4273
1981, 5, 10, M, 4273
1971, 11, 28, M, 4274
1977, 7, 31, M, 4274
1979, 10, 14, M, 4274
1977, 7, 2, M, 4275
1980, 1, 13, M, 4275
1981, 5, 9, M, 4275
1976, 9, 11, M, 4276
1984, 5, 28, M, 4276
1986, 12, 6, M, 4276
1988, 2, 28, M, 4276
1982, 4, 10, M, 4277
1984, 2, 19, M, 4277
1974, 1, 9, M, 4278
1975, 8, 30, M, 4278
1982, 1, 10, M, 4278
1987, 12, 6, M, 4278
1976, 1, 8, M, 4280
1978, 2, 25, M, 4280
1976, 5, 5, M, 4281
1976, 7, 24, M, 4281
1979, 5, 28, M, 4281
1982, 12, 19, M, 4281
1974, 4, 15, M, 4282
1982, 12, 18, M, 4282
1983, 4, 17, M, 4283
1985, 11, 3, M, 4283
1978, 11, 11, M, 4284
1980, 3, 9, M, 4284
1973, 6, 4, M, 4285
1986, 2, 23, M, 4285
1970, 3, 29, M, 4286
1973, 2, 1, M, 4286
1973, 7, 21, M, 4286
1985, 1, 6, M, 4286
1975, 7, 26, M, 4287
1978, 7, 16, M, 4287
1981, 2, 1, M, 4287
1981, 12, 26, M, 4287
1971, 8, 1, M, 4288
1973, 5, 9, M, 4288
1973, 4, 9, M, 4289
1973, 9, 29, M, 4289
1978, 10, 21, M, 4289
1986, 3, 23, M, 4289
1986, 4, 20, M, 4289
1987, 3, 1, M, 4289
1971, 5, 22, M, 4290
1988, 1, 31, M, 4290
1972, 11, 24, M, 4291
1975, 10, 30, M, 4291
1977, 9, 11, M, 4291
1978, 10, 29, M, 4291
1984, 4, 21, M, 4291
1986, 5, 11, M, 4291
1986, 11, 9, M, 4291
1973, 4, 25, M, 4292
1973, 8, 18, M, 4292
1973, 12, 7, M, 4292
1977, 8, 7, M, 4292
1981, 11, 1, M, 4292
1972, 12, 22, M, 4293
1981, 12, 6, M, 4293
1982, 4, 4, M, 4293
1987, 5, 17, M, 4293
1971, 12, 23, M, 4294
1973, 9, 1, M, 4294
1979, 6, 9, M, 4294
1986, 11, 22, M, 4294
1976, 4, 23, M, 4295
1980, 5, 17, M, 4295
1985, 4, 14, M, 4295
1975, 5, 7, M, 4296
1977, 12, 22, M, 4296
1981, 1, 31, M, 4296
1983, 4, 10, M, 4296
1987, 3, 29, M, 4296
1987, 5, 3, M, 4296
1978, 12, 2, M, 4297
1980, 3, 2, M, 4297
1983, 3, 13, M, 4297
1985, 12, 8, M, 4297
1976, 3, 15, M, 4299
1978, 9, 3, M, 4300
1984, 5, 5, M, 4300
1987, 11, 8, M, 4300
1979, 5, 26, M, 4301
1981, 11, 15, M, 4301
1974, 1, 8, M, 4302
1987, 6, 28, M, 4302
1976, 3, 29, M, 4303
1981, 11, 22, M, 4303
1984, 4, 28, M, 4303
1979, 12, 22, M, 4304
1987, 11, 1, M, 4305
1988, 1, 24, M, 4305
1988, 4, 10, M, 4305
1975, 8, 23, M, 4306
1979, 3, 18, M, 4306
1980, 5, 10, M, 4306
1982, 1, 1, M, 4306
1983, 10, 16, M, 4306
1986, 11, 15, M, 4306
1973, 7, 28, M, 4307
1981, 4, 25, M, 4307
1970, 1, 1, M, 4308
1987, 11, 22, M, 4308
1981, 4, 5, M, 4309
1982, 5, 23, M, 4309
1984, 5, 12, M, 4309
1980, 4, 12, M, 4310
1987, 12, 26, M, 4310
1974, 8, 3, M, 4311
1983, 1, 16, M, 4311
1983, 11, 13, M, 4311
1973, 1, 8, M, 4312
1980, 4, 5, M, 4312
1984, 12, 30, M, 4313
1986, 5, 18, M, 4314
1972, 2, 12, M, 4315
1972, 2, 19, M, 4315
1981, 5, 2, M, 4315
1986, 12, 13, M, 4315
1973, 5, 4, M, 4316
1977, 3, 5, M, 4316
1981, 1, 11, M, 4316
1988, 11, 20, M, 4316
1974, 4, 1, M, 4317
1975, 1, 3, M, 4318
1975, 4, 14, M, 4319
1978, 12, 30, M, 4319
1982, 6, 13, M, 4319
1971, 6, 12, M, 4320
1985, 3, 31, M, 4320
1987, 12, 20, M, 4320
1976, 2, 9, M, 4321
1976, 6, 7, M, 4321
1988, 11, 27, M, 4321
1974, 3, 28, M, 4322
1980, 4, 26, M, 4322
1982, 2, 28, M, 4322
1982, 5, 2, M, 4322
1974, 4, 4, M, 4323
1974, 5, 16, M, 4323
1974, 11, 29, M, 4323
1984, 3, 31, M, 4323
1988, 5, 1, M, 4323
1969, 1, 12, M, 4324
1973, 5, 23, M, 4324
1975, 9, 6, M, 4324
1976, 4, 13, M, 4324
1979, 11, 18, M, 4324
1982, 3, 7, M, 4324
1972, 11, 11, M, 4325
1975, 4, 23, M, 4325
1983, 5, 29, M, 4325
1986, 6, 15, M, 4325
1971, 10, 24, M, 4326
1971, 11, 14, M, 4326
1979, 12, 24, M, 4326
1981, 2, 15, M, 4326
1988, 3, 27, M, 4326
1975, 3, 13, M, 4327
1982, 1, 3, M, 4327
1982, 5, 16, M, 4327
1983, 4, 3, M, 4327
1988, 3, 13, M, 4327
1974, 1, 17, M, 4328
1983, 2, 27, M, 4328
1974, 4, 22, M, 4329
1979, 10, 27, M, 4329
1985, 12, 29, M, 4329
1987, 2, 1, M, 4329
1973, 7, 14, M, 4330
1974, 2, 4, M, 4330
1979, 1, 27, M, 4331
1984, 1, 14, M, 4332
1986, 1, 1, M, 4332
1987, 12, 27, M, 4332
1973, 4, 26, M, 4333
1976, 5, 20, M, 4333
1980, 5, 25, M, 4333
1983, 5, 15, M, 4333
1971, 10, 31, M, 4334
1973, 10, 25, M, 4334
1979, 6, 10, M, 4334
1981, 11, 8, M, 4334
1982, 11, 21, M, 4334
1972, 7, 8, M, 4335
1973, 9, 15, M, 4335
1979, 12, 2, M, 4335
1980, 3, 16, M, 4336
1980, 12, 20, M, 4336
1982, 1, 17, M, 4336
1983, 11, 12, M, 4336
1978, 8, 27, M, 4337
1969, 1, 26, M, 4338
1971, 12, 11, M, 4338
1971, 12, 18, M, 4338
1978, 8, 20, M, 4338
1979, 3, 17, M, 4338
1974, 1, 10, M, 4339
1975, 1, 9, M, 4339
1984, 11, 24, M, 4339
1974, 4, 17, M, 4340
1978, 9, 4, M, 4340
1972, 8, 5, M, 4341
1977, 6, 25, M, 4341
1983, 2, 13, M, 4341
1983, 2, 20, M, 4341
1972, 7, 1, M, 4342
1975, 8, 16, M, 4342
1981, 3, 29, M, 4342
1980, 4, 19, M, 4343
1983, 10, 9, M, 4343
1984, 5, 19, M, 4343
1987, 2, 15, M, 4344
1976, 4, 7, M, 4345
1979, 7, 1, M, 4345
1984, 12, 1, M, 4345
1985, 5, 19, M, 4345
1988, 1, 1, M, 4345
1972, 4, 27, M, 4346
1974, 4, 25, M, 4346
1983, 10, 30, M, 4346
1974, 8, 24, M, 4347
1974, 8, 31, M, 4347
1975, 10, 22, M, 4347
1976, 4, 26, M, 4347
1980, 12, 28, M, 4347
1981, 1, 1, M, 4347
1986, 6, 22, M, 4348
1976, 2, 11, M, 4349
1984, 3, 18, M, 4349
1976, 12, 22, M, 4350
1984, 12, 15, M, 4350
1976, 5, 18, M, 4351
1980, 3, 30, M, 4351
1980, 12, 7, M, 4351
1982, 11, 28, M, 4351
1984, 1, 7, M, 4351
1986, 12, 20, M, 4351
1975, 9, 20, M, 4352
1972, 7, 29, M, 4353
1974, 7, 27, M, 4353
1975, 12, 22, M, 4353
1976, 3, 18, M, 4353
1977, 7, 23, M, 4353
1979, 6, 2, M, 4353
1982, 3, 27, M, 4353
1984, 6, 16, M, 4353
1986, 10, 25, M, 4353
1976, 4, 22, M, 4354
1980, 4, 20, M, 4354
1985, 2, 17, M, 4354
1981, 5, 16, M, 4355
1984, 5, 27, M, 4355
1988, 11, 13, M, 4355
1969, 6, 15, M, 4356
1974, 2, 27, M, 4356
1974, 9, 29, M, 4356
1975, 1, 8, M, 4356
1976, 5, 7, M, 4356
1981, 1, 3, M, 4356
1982, 11, 27, M, 4356
1973, 5, 31, M, 4357
1985, 3, 17, M, 4357
1971, 7, 11, M, 4358
1974, 7, 20, M, 4358
1975, 11, 20, M, 4358
1976, 6, 21, M, 4359
1978, 12, 16, M, 4359
1981, 3, 1, M, 4359
1983, 6, 5, M, 4359
1970, 4, 26, M, 4360
1970, 12, 25, M, 4360
1975, 3, 10, M, 4360
1981, 11, 29, M, 4360
1974, 4, 3, M, 4361
1976, 4, 12, M, 4361
1976, 5, 19, M, 4361
1986, 2, 16, M, 4361
1969, 3, 23, M, 4362
1975, 10, 16, M, 4362
1976, 3, 22, M, 4362
1974, 4, 29, M, 4363
1982, 10, 17, M, 4363
1969, 4, 5, M, 4364
1971, 3, 7, M, 4364
1974, 1, 3, M, 4364
1979, 8, 12, M, 4364
1982, 2, 7, M, 4365
1983, 3, 27, M, 4365
1983, 6, 12, M, 4365
1987, 11, 15, M, 4365
1975, 4, 30, M, 4366
1976, 3, 11, M, 4366
1983, 1, 29, M, 4366
1985, 12, 7, M, 4366
1974, 1, 25, M, 4367
1974, 1, 30, M, 4367
1976, 5, 26, M, 4367
1984, 11, 25, M, 4367
1985, 2, 10, M, 4367
1975, 3, 27, M, 4368
1975, 11, 12, M, 4368
1976, 3, 19, M, 4368
1977, 2, 12, M, 4368
1986, 6, 8, M, 4368
1987, 1, 24, M, 4368
1987, 3, 8, M, 4368
1980, 5, 26, M, 4369
1981, 5, 31, M, 4369
1981, 12, 5, M, 4369
1984, 2, 4, M, 4369
1969, 11, 16, M, 4370
1971, 5, 29, M, 4370
1973, 11, 12, M, 4370
1974, 6, 3, M, 4370
1975, 4, 24, M, 4370
1975, 12, 4, M, 4370
1976, 4, 8, M, 4370
1976, 9, 25, M, 4370
1974, 6, 6, M, 4371
1982, 3, 14, M, 4371
1984, 3, 24, M, 4371
1973, 4, 6, M, 4372
1978, 8, 13, M, 4372
1981, 3, 7, M, 4372
1974, 2, 28, M, 4373
1975, 5, 8, M, 4373
1978, 9, 24, M, 4373
1981, 2, 7, M, 4373
1986, 3, 16, M, 4373
1986, 10, 18, M, 4373
1978, 9, 2, M, 4374
1983, 4, 16, M, 4374
1987, 2, 22, M, 4374
1974, 5, 13, M, 4375
1976, 1, 9, M, 4375
1976, 5, 6, M, 4375
1981, 3, 22, M, 4375
1986, 3, 22, M, 4375
1969, 3, 2, M, 4376
1979, 10, 28, M, 4376
1983, 3, 6, M, 4376
1984, 4, 7, M, 4376
1973, 1, 31, M, 4377
1974, 5, 28, M, 4377
1975, 3, 31, M, 4377
1974, 8, 10, M, 4378
1981, 11, 28, M, 4378
1985, 11, 17, M, 4378
1986, 2, 2, M, 4378
1987, 1, 17, M, 4378
1976, 1, 7, M, 4379
1983, 2, 12, M, 4379
1984, 3, 10, M, 4379
1972, 3, 4, M, 4380
1978, 10, 7, M, 4380
1983, 4, 30, M, 4380
1976, 3, 26, M, 4381
1977, 2, 26, M, 4381
1979, 7, 8, M, 4381
1983, 10, 29, M, 4381
1971, 5, 8, M, 4382
1978, 8, 6, M, 4382
1981, 2, 22, M, 4382
1982, 4, 24, M, 4382
1973, 4, 30, M, 4383
1969, 5, 24, M, 4384
1970, 6, 14, M, 4384
1971, 5, 15, M, 4384
1979, 3, 24, M, 4384
1979, 10, 21, M, 4384
1981, 6, 28, M, 4384
1974, 12, 26, M, 4385
1970, 6, 28, M, 4386
1973, 5, 24, M, 4386
1974, 9, 22, M, 4386
1975, 1, 6, M, 4386
1983, 11, 5, M, 4386
1984, 12, 22, M, 4386
1974, 4, 16, M, 4387
1976, 2, 25, M, 4387
1988, 4, 24, M, 4387
1971, 7, 3, M, 4388
1976, 4, 27, M, 4389
1978, 7, 30, M, 4390
1980, 6, 1, M, 4390
1986, 7, 6, M, 4390
1976, 4, 2, M, 4391
1972, 9, 2, M, 4392
1981, 12, 19, M, 4392
1983, 1, 23, M, 4392
1986, 2, 9, M, 4392
1986, 5, 26, M, 4392
1973, 4, 19, M, 4393
1974, 8, 17, M, 4393
1979, 10, 20, M, 4393
1982, 1, 24, M, 4393
1974, 3, 29, M, 4394
1976, 3, 24, M, 4394
1983, 7, 3, M, 4394
1984, 6, 10, M, 4394
1987, 10, 11, M, 4394
1976, 6, 4, M, 4395
1981, 10, 31, M, 4395
1984, 7, 1, M, 4395
1985, 12, 1, M, 4395
1987, 5, 10, M, 4395
1973, 7, 7, M, 4396
1976, 1, 26, M, 4396
1979, 1, 20, M, 4396
1984, 12, 24, M, 4396
1973, 1, 9, M, 4397
1973, 11, 8, M, 4397
1976, 8, 7, M, 4397
1981, 10, 17, M, 4397
1974, 3, 25, M, 4398
1975, 9, 27, M, 4398
1978, 4, 12, M, 4398
1981, 6, 14, M, 4398
1983, 5, 8, M, 4398
1972, 4, 26, M, 4399
1972, 9, 24, M, 4399
1974, 1, 28, M, 4399
1974, 3, 7, M, 4399
1982, 5, 8, M, 4399
1985, 10, 20, M, 4399
1987, 4, 12, M, 4399
1974, 3, 13, M, 4400
1979, 11, 17, M, 4400
1985, 12, 14, M, 4400
1976, 3, 10, M, 4401
1976, 5, 27, M, 4401
1976, 9, 26, M, 4401
1978, 10, 14, M, 4401
1980, 2, 24, M, 4401
1985, 3, 3, M, 4401
1976, 2, 16, M, 4402
1986, 10, 26, M, 4403
1972, 7, 22, M, 4404
1973, 11, 30, M, 4404
1973, 12, 6, M, 4404
1973, 4, 27, M, 4405
1974, 6, 24, M, 4405
1986, 3, 30, M, 4405
1987, 12, 5, M, 4405
1969, 2, 23, M, 4406
1971, 1, 17, M, 4406
1974, 1, 31, M, 4406
1972, 2, 21, M, 4407
1973, 4, 5, M, 4407
1974, 4, 24, M, 4407
1975, 1, 16, M, 4407
1983, 3, 20, M, 4407
1988, 3, 20, M, 4407
1988, 5, 8, M, 4407
1975, 2, 6, M, 4408
1980, 3, 1, M, 4408
1984, 4, 14, M, 4408
1985, 3, 16, M, 4408
1978, 9, 10, M, 4409
1987, 6, 7, M, 4409
1988, 12, 11, M, 4409
1988, 12, 26, M, 4409
1974, 9, 7, M, 4410
1984, 11, 10, M, 4410
1973, 11, 6, M, 4411
1975, 12, 26, M, 4411
1977, 8, 20, M, 4411
1979, 11, 3, M, 4411
1982, 1, 30, M, 4411
1972, 3, 30, M, 4412
1975, 6, 9, M, 4412
1980, 11, 2, M, 4412
1986, 3, 8, M, 4412
1973, 5, 17, M, 4413
1974, 11, 13, M, 4413
1976, 2, 19, M, 4413
1976, 2, 24, M, 4413
1981, 5, 25, M, 4413
1970, 6, 7, M, 4414
1971, 10, 23, M, 4414
1973, 11, 28, M, 4414
1976, 2, 27, M, 4414
1980, 12, 27, M, 4414
1975, 11, 18, M, 4415
1976, 3, 4, M, 4415
1976, 3, 16, M, 4415
1977, 9, 25, M, 4415
1985, 5, 5, M, 4415
1969, 2, 16, M, 4416
1975, 10, 31, M, 4416
1979, 2, 10, M, 4416
1983, 4, 23, M, 4416
1986, 6, 29, M, 4416
1972, 6, 23, M, 4417
1973, 5, 11, M, 4417
1975, 5, 27, M, 4417
1978, 11, 18, M, 4417
1980, 3, 23, M, 4417
1984, 11, 3, M, 4417
1987, 8, 9, M, 4417
1972, 1, 3, M, 4418
1973, 5, 16, M, 4418
1974, 12, 13, M, 4418
1979, 3, 10, M, 4418
1983, 12, 31, M, 4418
1984, 2, 25, M, 4418
1975, 4, 17, M, 4419
1982, 5, 9, M, 4419
1971, 6, 19, M, 4420
1976, 4, 21, M, 4420
1976, 9, 4, M, 4420
1976, 10, 2, M, 4420
1979, 6, 23, M, 4420
1983, 1, 8, M, 4420
1986, 5, 3, M, 4420
1988, 2, 13, M, 4420
1974, 2, 11, M, 4421
1974, 3, 20, M, 4421
1975, 4, 21, M, 4421
1975, 10, 23, M, 4421
1976, 9, 18, M, 4421
1985, 1, 5, M, 4421
1988, 10, 23, M, 4421
1971, 2, 28, M, 4422
1971, 8, 15, M, 4422
1974, 6, 11, M, 4422
1973, 10, 24, M, 4423
1985, 1, 26, M, 4423
1981, 12, 27, M, 4424
1975, 11, 17, M, 4425
1978, 7, 4, M, 4425
1973, 5, 10, M, 4426
1975, 6, 2, M, 4426
1977, 8, 28, M, 4426
1979, 7, 29, M, 4426
1980, 1, 5, M, 4426
1973, 10, 26, M, 4427
1981, 11, 7, M, 4427
1984, 10, 21, M, 4427
1986, 4, 19, M, 4427
1971, 11, 6, M, 4428
1973, 6, 14, M, 4428
1973, 11, 29, M, 4428
1974, 1, 7, M, 4428
1979, 6, 16, M, 4428
1980, 12, 13, M, 4428
1984, 1, 28, M, 4428
1974, 2, 25, M, 4429
1975, 5, 2, M, 4429
1976, 1, 15, M, 4429
1985, 11, 24, M, 4429
1987, 1, 3, M, 4429
1969, 12, 21, M, 4430
1972, 2, 10, M, 4430
1976, 3, 31, M, 4430
1981, 10, 24, M, 4430
1985, 5, 12, M, 4430
1974, 5, 10, M, 4431
1973, 3, 28, M, 4432
1974, 5, 8, M, 4432
1980, 10, 19, M, 4432
1976, 3, 9, M, 4433
1976, 3, 17, M, 4433
1977, 7, 16, M, 4433
1984, 11, 11, M, 4433
1985, 11, 30, M, 4433
1986, 6, 1, M, 4433
1982, 6, 20, M, 4434
1983, 2, 6, M, 4434
1987, 6, 14, M, 4434
1987, 11, 28, M, 4434
1975, 10, 20, M, 4435
1982, 11, 7, M, 4435
1987, 10, 4, M, 4435
1980, 2, 17, M, 4436
1980, 11, 15, M, 4436
1978, 9, 30, M, 4437
1979, 1, 13, M, 4437
1987, 7, 5, M, 4437
1988, 6, 5, M, 4437
1988, 11, 24, M, 4437
1970, 5, 31, M, 4438
1970, 11, 26, M, 4438
1973, 6, 21, M, 4438
1974, 3, 6, M, 4438
1977, 10, 8, M, 4438
1981, 4, 11, M, 4438
1984, 11, 17, M, 4438
1973, 5, 21, M, 4439
1976, 8, 28, M, 4439
1978, 7, 29, M, 4439
1988, 10, 16, M, 4439
1969, 1, 1, M, 4440
1972, 3, 20, M, 4440
1975, 2, 10, M, 4440
1976, 3, 12, M, 4440
1982, 2, 14, M, 4440
1986, 8, 10, M, 4440
1974, 4, 5, M, 4441
1974, 4, 12, M, 4441
1974, 5, 9, M, 4441
1969, 2, 9, M, 4442
1970, 5, 10, M, 4442
1975, 4, 10, M, 4442
1981, 1, 17, M, 4442
1981, 6, 7, M, 4442
1986, 4, 12, M, 4442
1972, 7, 15, M, 4443
1974, 5, 23, M, 4443
1980, 11, 9, M, 4443
1988, 1, 9, M, 4443
1969, 5, 10, M, 4444
1971, 3, 28, M, 4444
1978, 7, 23, M, 4444
1984, 6, 17, M, 4444
1972, 6, 2, M, 4445
1972, 9, 9, M, 4445
1973, 6, 20, M, 4445
1973, 9, 22, M, 4445
1975, 11, 13, M, 4445
1987, 4, 25, M, 4445
1973, 11, 14, M, 4446
1974, 4, 19, M, 4446
1982, 2, 6, M, 4446
1982, 3, 20, M, 4446
1986, 5, 25, M, 4446
1973, 4, 16, M, 4447
1975, 2, 21, M, 4447
1980, 5, 31, M, 4447
1982, 1, 16, M, 4447
1985, 10, 26, M, 4447
1974, 6, 17, M, 4448
1977, 10, 2, M, 4448
1988, 6, 12, M, 4448
1981, 6, 21, M, 4449
1983, 6, 26, M, 4449
1972, 12, 16, M, 4450
1974, 2, 6, M, 4450
1976, 5, 10, M, 4450
1986, 12, 27, M, 4450
1972, 9, 17, M, 4451
1975, 1, 27, M, 4451
1982, 12, 4, M, 4451
1969, 1, 19, M, 4452
1971, 11, 13, M, 4452
1972, 6, 19, M, 4452
1979, 7, 4, M, 4452
1973, 1, 15, M, 4453
1976, 5, 4, M, 4453
1979, 1, 6, M, 4453
1985, 11, 2, M, 4453
1988, 1, 23, M, 4453
1972, 12, 26, M, 4454
1974, 3, 27, M, 4454
1987, 7, 4, M, 4454
1988, 6, 26, M, 4454
1973, 11, 21, M, 4456
1975, 1, 30, M, 4456
1976, 9, 19, M, 4456
1982, 5, 1, M, 4456
1983, 5, 30, M, 4456
1985, 4, 21, M, 4456
1973, 1, 10, M, 4457
1975, 1, 22, M, 4457
1981, 10, 25, M, 4457
1982, 10, 24, M, 4457
1988, 11, 6, M, 4457
1975, 4, 7, M, 4458
1982, 2, 27, M, 4458
1973, 4, 12, M, 4459
1983, 9, 5, M, 4459
1971, 10, 30, M, 4460
1972, 7, 5, M, 4460
1976, 1, 23, M, 4460
1978, 8, 5, M, 4460
1980, 1, 12, M, 4460
1981, 2, 8, M, 4460
1988, 5, 15, M, 4460
1975, 4, 4, M, 4461
1976, 4, 6, M, 4461
1983, 5, 7, M, 4461
1970, 5, 24, M, 4462
1970, 6, 21, M, 4462
1973, 11, 15, M, 4462
1976, 3, 25, M, 4462
1974, 6, 13, M, 4463
1975, 6, 5, M, 4463
1976, 5, 11, M, 4463
1982, 10, 31, M, 4463
1972, 4, 19, M, 4464
1975, 1, 29, M, 4464
1983, 1, 22, M, 4464
1986, 11, 1, M, 4464
1972, 3, 31, M, 4465
1972, 8, 19, M, 4465
1972, 11, 2, M, 4465
1973, 4, 10, M, 4465
1973, 5, 15, M, 4465
1976, 5, 14, M, 4465
1980, 1, 20, M, 4465
1983, 10, 15, M, 4465
1985, 11, 9, M, 4465
1971, 3, 21, M, 4466
1971, 7, 18, M, 4466
1972, 5, 18, M, 4466
1973, 11, 1, M, 4466
